,id,dev response date,dev response,review date,userName,review,rating,isEdited,review title
188,35827599.0,2023-04-07T10:35:19Z,"We're sorry that you're having issues with your service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution. ^RJR",2023-04-06 04:01:00,Bird crazzy,I can give an accurate review though I’m disappointed that I have not been able to receive some of the things I was promised when I signed up like the phone service That I was promised and the the fact that that the internet doesn’t seem to completely run all the devices in my house,3,False,I’m not sure
189,,,,2023-02-27 04:59:43,Kuzoomie,The only one thing I suggest is that in each app consumers should be able to set its own personal notification ringtone pacifically spectrum having its own ringtone notification ringtone.,5,False,Improvement
190,34116810.0,2023-01-05T19:30:44Z,"We are sorry to hear we didn’t meet your expectations and apologize for any poor experience. If you need direct support, want to ask a question or provide additional feedback, please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net).
",2023-01-04 16:52:05,chloelucassimon,I’ve been a customer for 3 years and I have never changed anything on my bill and it just keeps going up. I do plan to shop around for a better deal if you can’t match the price I will have to go with the cheaper one.,4,False,Bill keeps going up
191,,,,2023-04-15 17:37:02,diverhooch,Love their internet service it is very fast and the best. Wish I could try their phone service but I still owe money on my phone with Verizon but their phone service is super cheap compared to what I currently pay at Verizon,5,False,Great service
192,34156923.0,2023-01-08T23:51:31Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. ^DC,2023-01-07 14:35:04,alwaysderrick,So far everything has been good with spectrum. I like the Service and the deals that come with it. The only thing I don’t like is how high my bill is on a monthly basis but other than that everything is going good,5,False,Going good
193,,,,2023-05-26 14:55:58,John7767,This was the best customer service that I have ever experienced. I had problems setting up my Wi-Fi and they dispatched a technician to my house in less than 12 hours and fixed everything for me.,5,False,Best Internet Service Provider EVER
194,,,,2023-06-26 19:39:55,Kendra🤫,"In my opinion, one of the best thing about this app is that it’s so convenient for your everyday cable, internet, or phone services. You are always connected to your services. One thing, I dislike is that the app my delay on notifying customers of outages.",4,False,One-Click Away
195,,,,2023-01-14 14:16:56,Too much $ for Basic Service,"Spectrum App great .. your cost of basic services outrageous .. seeing why more and more people are ditching cable and streaming .. will be looking into that .. again, I have BASIC Cable , no “paid” channels and bill is a car payment .",5,False,App and fees
196,,,,2023-03-29 17:16:22,hollinge,"This is the most from app I have ever been involved in. They ask you so many times the same question and then do not give you a choice if they can share your information. If you say no it starts all over again. I was trying to pay my bill forget it.
This is awful.",3,False,App and sign in.
197,,,,2023-07-20 22:37:29,Sirisumana,App works great. But I prefer to have a switch on mobile side to turn on and off roaming facility. It will help users to control their roaming features while they are abroad. And will help to prevent by unwanted changes. Thanks,5,False,Need a switch
198,,,,2023-06-01 19:34:56,My conversations,I had a bad experience last week and was very upset. My chat with Desiree was very good but not with the girl and I can’t remember her name but she lied to me about the tablet. Today I spoke with LaKesha and that was also a great and very helpful conversation I appreciate people like her and Desiree.,5,False,Anita help
199,,,,2023-04-08 12:23:46,GypsyLady15,Decent app it just seems to get stuck sometimes hung up sometimes less is better keep it simple,5,False,"Good app, but it does have a lot of glitches seems to get hung up. Make it simple, less is better"
200,,,,2023-07-29 13:34:51,AZErnie,Service has only never been cut off even after being late on payment they are very flexible and understanding. Only lost service once in very bad weather.,5,False,3 year customer
201,37844911.0,2023-07-23T13:06:17Z,"Thanks for taking the time to share your experience with us. Sorry to hear that your internet is not working correctly. For direct support, please reach out to us on Twitter (https://twitter.com/Ask_Spectrum) or on Facebook (m.me/Spectrum) or visit our community located at https://community.spectrum.net/discussions ^JF     ",2023-07-22 05:54:15,FilmStudent420,This is the very worst internet provider I’ve ever experienced in my life. I wish there was literally any other option but this is the only one in my area. There’s constant outages & ridiculous pricing for services I never get to use. I restart my router constantly hoping my phone or devices will connect. Hosting any get-together with friends is embarrassing when the smart tv or speakers just don’t work at all.,1,False,I’m paying for a lack of internet
202,,,,2023-06-22 13:02:24,buikkdhhr,"They make it ridiculously easy to pay your bill, which is really convenient and I have never came across the problem while using this app",5,False,Fantastic app
203,,,,2023-06-27 11:44:07,cmjack,"This app has all the features and information you might need from your provider such as troubleshooting, service alerts and billing so there is no need to call for service.",4,False,Everything you need from your provider
204,,,,2023-05-14 15:41:02,NinaMarietta,The spectrum app is an quick and easy app to use. I am able to pay my bill on here and it is just two click to make a payment my kinda of app. Thanks Spectrum for making it easy and simple.,5,False,App
205,,,,2023-06-05 02:36:09,FilmBobster,"I really don’t use the app to do anything besides pay my monthly bill. And it was great at streamlining the process for that. But with the latest update, my Billing page, along with a lot of the other information that used to show up, are all blank. I’ve tried reinstalling, clearing caches, etc, but to no avail. Please make it easy to give you money again.",2,False,Used to work great
