author,title,review,original_title,original_review,stars,iso,version,date,deleted,has_response,product,product_id,product_name,vendor_id,store,weight,id,predicted_langs,tags
bonqueetea,The app is convenient,"It’s straight forward and tells you when service is down. They also inform you of some deals. When I started using this I had $100 internet, but they downed my bill to be $64.  Only to be more affordable. They offered it to me.",The app is convenient,"It’s straight forward and tells you when service is down. They also inform you of some deals. When I started using this I had $100 internet, but they downed my bill to be $64.  Only to be more affordable. They offered it to me.",5.0,US,11.13.1,2023-07-24T17:43:22,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LVnhI8xovAr86CZ-nahtmdw,en,
Goldie4653,App is trash,Laggy unresponsive mess.  Makes it so hard to pay a bill.,App is trash,Laggy unresponsive mess.  Makes it so hard to pay a bill.,1.0,US,11.13.1,2023-07-24T16:00:51,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LlBJMCsETJr4UfRFPqW0rlw,en;no,
snapchat is S.P.E.D,Terrible.,"I have been using spectrum for about a year or two now, and I’ve never been impressed with how terrible the service is. The app is next to useless, meaning it’s impossible to use. Everything glitches and at least once a week I am having major issues just using the Wi-Fi. Haven’t messed with the router or the modem, they stay in the same spot. Yet somehow even after going untouched there’s always something wrong with it. I pay $95 a month for possibly the worse internet service possible. Spectrum needs to up their game cause this is not the move what do ever. 1 more wifi shot off away from losing a customer. Fix your app and fix your service. The only reason I’m even giving spectrum a star is purely because I I can’t right the review without doing so. Half of a star is more than generous. That is all.",Terrible.,"I have been using spectrum for about a year or two now, and I’ve never been impressed with how terrible the service is. The app is next to useless, meaning it’s impossible to use. Everything glitches and at least once a week I am having major issues just using the Wi-Fi. Haven’t messed with the router or the modem, they stay in the same spot. Yet somehow even after going untouched there’s always something wrong with it. I pay $95 a month for possibly the worse internet service possible. Spectrum needs to up their game cause this is not the move what do ever. 1 more wifi shot off away from losing a customer. Fix your app and fix your service. The only reason I’m even giving spectrum a star is purely because I I can’t right the review without doing so. Half of a star is more than generous. That is all.",1.0,US,11.13.1,2023-07-24T05:08:53,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L_KS4FfhQ0Ngi0sFMcXJa6g,en,
Xtinatimez,Kids phishing my phone line,Horrible teaching Kim Blair/Marks,Kids phishing my phone line,Horrible teaching Kim Blair/Marks,1.0,US,11.13.1,2023-07-24T03:09:44,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L5vixDzQWoCa0cBJCN4hiag,en;sw;ceb;de;la,
flanny330,Reliability & Easy to use,"This app is phenomenal.  It has everything you need to be able to manage your account, make changes, as well as even addd services and see what your bill will be.  Tremendous job by the creators of this app who continue to make sure Spectrum stays a fortune 50 company.",Reliability & Easy to use,"This app is phenomenal.  It has everything you need to be able to manage your account, make changes, as well as even addd services and see what your bill will be.  Tremendous job by the creators of this app who continue to make sure Spectrum stays a fortune 50 company.",5.0,US,11.13.1,2023-07-23T22:53:18,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LzQ98JIB8lJNDzUi2as9klQ,en,
Fadwa23@,I like it!,It’s jut an amazing apps. Easy to get urs payment done on time and a lots more. Thanks Spectrum!,I like it!,It’s jut an amazing apps. Easy to get urs payment done on time and a lots more. Thanks Spectrum!,5.0,US,11.13.1,2023-07-23T22:05:39,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LFapUm5O_CEh6pq4t2rMEYQ,en;af,
mary272727,Mobile,"Phone mobile data is ridiculously slow, I know I have a plan that’s cheap but there is no way it should take 10 mins to load I turn my phone off turn the cellular off and it is slow as a snail, no way it should be this way.",Mobile,"Phone mobile data is ridiculously slow, I know I have a plan that’s cheap but there is no way it should take 10 mins to load I turn my phone off turn the cellular off and it is slow as a snail, no way it should be this way.",3.0,US,11.13.1,2023-07-23T17:38:07,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L1fUCJDBnvTlsgFiG6rC8dQ,en,
mrglovebox,Disappointed,"i have had different providers and by far spectrum is the worst each day there is a new problem continually buffering no connection freezing power outages, this is the worst.",Disappointed,"i have had different providers and by far spectrum is the worst each day there is a new problem continually buffering no connection freezing power outages, this is the worst.",2.0,US,11.13.1,2023-07-23T17:03:41,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838Lc4sftiX5GMqZps14SggbUg,en,
Court103116,Spectrum,It’s getting better. Don’t let other people’s reviews make an impact on yours. They work with you an help when they can,Spectrum,It’s getting better. Don’t let other people’s reviews make an impact on yours. They work with you an help when they can,5.0,US,11.13.1,2023-07-23T15:47:07,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LQ1BfEA-pfizDzM4B--T36Q,en,
Slarvey,Won’t Open,App won’t open just use your browser. App is awful and ONLY works on Wi-Fi,Won’t Open,App won’t open just use your browser. App is awful and ONLY works on Wi-Fi,1.0,US,11.13.1,2023-07-23T13:14:54,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LnkwiphrrsplgWG-AWlClpQ,en;af;nl,
Short on service,Spectrum ok,Works great when it works about 1/3rd of the time we have no service,Spectrum ok,Works great when it works about 1/3rd of the time we have no service,2.0,US,11.13.1,2023-07-23T00:50:18,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LMEzpWHfyGBixA2sbto4lsQ,en,
.: LoveFire :.,Bugs bugs and missing features,"Hello, 
i have some things that really need to be addressed with the app. I hope a fix can come soon. 
(1) When you managing devices and viewing your device list, there is ablity to create a pause schedule. but there is NO ability to remove a pause schedule!! please add this ability its common sense to have a remove feature if you have a add feature. 
(2) addtionally with pause schedules, please add the ability to create more then one schedule for any one device
(3) add a feature that allows you to create a notification when a specific device is being used. (connected doesnt mean its being used by a person, so this would have to be based on the amount of network activity the device is having. 
These are great features and tool to have. i hope to see them soon. the family desperate needs them, thanks you :)",Bugs bugs and missing features,"Hello, 
i have some things that really need to be addressed with the app. I hope a fix can come soon. 
(1) When you managing devices and viewing your device list, there is ablity to create a pause schedule. but there is NO ability to remove a pause schedule!! please add this ability its common sense to have a remove feature if you have a add feature. 
(2) addtionally with pause schedules, please add the ability to create more then one schedule for any one device
(3) add a feature that allows you to create a notification when a specific device is being used. (connected doesnt mean its being used by a person, so this would have to be based on the amount of network activity the device is having. 
These are great features and tool to have. i hope to see them soon. the family desperate needs them, thanks you :)",3.0,US,11.13.1,2023-07-23T00:20:56,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LKfcDGS-D9rPVL1DWvQzo5w,en,
Nehekoharipa,App won’t respond.,"I downloaded the app, signed in successfully, and got the page telling me all of the things I can do. The “close” button doesn’t work, however, so I cannot get past the opening page, and the app is pretty much useless to me.",App won’t respond.,"I downloaded the app, signed in successfully, and got the page telling me all of the things I can do. The “close” button doesn’t work, however, so I cannot get past the opening page, and the app is pretty much useless to me.",1.0,US,11.13.1,2023-07-22T23:43:32,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838L9DHGT9GjeV13--NI9UHb5Q,en,
🖕🏻You Tube,Bad app,"I cannot access my new account after moving. I can't change my account number or username or new adress . All I can do is access my old account number and address. It won't let me change my password or username. It keeps going back to the same old page telling me ""You already have a username "" Even after entering my account number and safety number. The website is the same way . I am not able to access my account because of a bug in the software",Bad app,"I cannot access my new account after moving. I can't change my account number or username or new adress . All I can do is access my old account number and address. It won't let me change my password or username. It keeps going back to the same old page telling me ""You already have a username "" Even after entering my account number and safety number. The website is the same way . I am not able to access my account because of a bug in the software",1.0,US,11.13.1,2023-07-22T22:21:33,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LDm-6Cp8lXcZedRqtsKX3og,en,
Wendy in Wisconsin,Clueless customer service,"I’ve been trying to get help for two weeks.  Billing , technical support,
Customer service.  All are separate services and they just keep passing you on to another service and you have to explain over and over again.  If while you are talking to them and the call drops they can’t call out to call you back.  Then you try to call back to finish the conversation and you can’t talk to the person you were talking to.  Guess what?  You have to start all over again with a new person.  I bet if they look at the notes they took down while talking to me they’ll see I was passed on to 6-9 people .  Spectrum is great for Internet but are clueless to think they can run a successful mobile company!  I need to get this straightened out so I have a phone that actually can work.  One representative told me today that they began mobile service in 2018.  That’s 5 years ago.  Give it up spectrum because we spread the word and you’re losing all of us.",Clueless customer service,"I’ve been trying to get help for two weeks.  Billing , technical support,
Customer service.  All are separate services and they just keep passing you on to another service and you have to explain over and over again.  If while you are talking to them and the call drops they can’t call out to call you back.  Then you try to call back to finish the conversation and you can’t talk to the person you were talking to.  Guess what?  You have to start all over again with a new person.  I bet if they look at the notes they took down while talking to me they’ll see I was passed on to 6-9 people .  Spectrum is great for Internet but are clueless to think they can run a successful mobile company!  I need to get this straightened out so I have a phone that actually can work.  One representative told me today that they began mobile service in 2018.  That’s 5 years ago.  Give it up spectrum because we spread the word and you’re losing all of us.",1.0,US,11.13.1,2023-07-22T19:00:13,False,False,40423315838,40423315838,My Spectrum,942608209,apple,2,40423315838LwFQheXRfgtoKDq4BzbWgdg,en,
